id,form_id,error_id,data
1115,1470,1,2023-01-12 12:02:47.966386
1116,1471,1,2023-01-12 12:02:47.966386
1117,1472,1,2023-01-12 12:02:47.966386
1118,1473,1,2023-01-12 12:02:47.966386
1119,1474,1,2023-01-12 12:02:47.966386
1120,1475,1,2023-01-12 12:02:47.966386
1121,1476,1,2023-01-12 12:02:47.966386
1122,1477,1,2023-01-12 12:02:47.966386
1123,1478,1,2023-01-12 12:02:47.966386
1124,1479,1,2023-01-12 12:02:47.966386
1125,1480,1,2023-01-12 12:02:47.966386
1126,1481,1,2023-01-12 12:02:47.966386
1127,1482,1,2023-01-12 12:02:47.966386
1128,1483,1,2023-01-12 12:02:47.966386
1129,1484,1,2023-01-12 12:02:47.966386
1130,1485,1,2023-01-12 12:02:47.966386
1131,1487,1,2023-01-12 12:02:47.966386
1132,1488,1,2023-01-12 12:02:47.966386
1133,1489,1,2023-01-12 12:02:47.966386
1134,1490,1,2023-01-12 12:02:47.966386
1135,1491,1,2023-01-12 12:02:47.966386
1136,1492,1,2023-01-12 12:02:47.966386
1137,1493,1,2023-01-12 12:02:47.966386
1138,1494,1,2023-01-12 12:02:47.966386
1139,1495,1,2023-01-12 12:02:47.966386
1140,1496,1,2023-01-12 12:02:47.966386
1141,1497,1,2023-01-12 12:02:47.966386
1142,1498,1,2023-01-12 12:02:47.966386
1143,1499,1,2023-01-12 12:02:47.966386
1144,1500,1,2023-01-12 12:02:47.966386
1145,1501,1,2023-01-12 12:02:47.966386
1146,1502,1,2023-01-12 12:02:47.966386
1147,1504,1,2023-01-12 12:02:47.966386
1148,1505,1,2023-01-12 12:02:47.966386
1149,1506,1,2023-01-12 12:02:47.966386
1150,1507,1,2023-01-12 12:02:47.966386
1151,1508,1,2023-01-12 12:02:47.966386
1152,1509,1,2023-01-12 12:02:47.966386
1153,1510,1,2023-01-12 12:02:47.966386
1154,1511,1,2023-01-12 12:02:47.966386
1155,1512,1,2023-01-12 12:02:47.966386
1156,1513,1,2023-01-12 12:02:47.966386
1157,1514,1,2023-01-12 12:02:47.966386
1158,1515,1,2023-01-12 12:02:47.966386
1159,1516,1,2023-01-12 12:02:47.966386
1160,1517,1,2023-01-12 12:02:47.966386
1161,1518,1,2023-01-12 12:02:47.966386
1162,1519,1,2023-01-12 12:02:47.966386
1163,1520,1,2023-01-12 12:02:47.966386
1164,1521,1,2023-01-12 12:02:47.966386
1165,1522,1,2023-01-12 12:02:47.966386
1166,1523,1,2023-01-12 12:02:47.966386
1167,1524,1,2023-01-12 12:02:47.966386
1168,1525,1,2023-01-12 12:02:47.966386
1169,1526,1,2023-01-12 12:02:47.966386
1170,1527,1,2023-01-12 12:02:47.966386
1171,1528,1,2023-01-12 12:02:47.966386
1172,1529,1,2023-01-12 12:02:47.966386
1173,1530,1,2023-01-12 12:02:47.966386
1174,1531,1,2023-01-12 12:02:47.966386
1175,1532,1,2023-01-12 12:02:47.966386
1176,1533,1,2023-01-12 12:02:47.966386
1177,1534,1,2023-01-12 12:02:47.966386
1178,1536,1,2023-01-12 12:02:47.966386
1179,1537,1,2023-01-12 12:02:47.966386
1180,1538,1,2023-01-12 12:02:47.966386
1181,1539,1,2023-01-12 12:02:47.966386
1182,1540,1,2023-01-12 12:02:47.966386
1183,1541,1,2023-01-12 12:02:47.966386
1184,1542,1,2023-01-12 12:02:47.966386
1185,1543,1,2023-01-12 12:02:47.966386
1186,1544,1,2023-01-12 12:02:47.966386
1187,1545,1,2023-01-12 12:02:47.966386
1188,1546,1,2023-01-12 12:02:47.966386
1189,1547,1,2023-01-12 12:02:47.966386
1190,1548,1,2023-01-12 12:02:47.966386
1191,1549,1,2023-01-12 12:02:47.966386
1192,1550,1,2023-01-12 12:02:47.966386
1193,1551,1,2023-01-12 12:02:47.966386
1194,1552,1,2023-01-12 12:02:47.966386
1195,1554,1,2023-01-12 12:02:47.966386
1196,1556,1,2023-01-12 12:02:47.966386
1197,1557,1,2023-01-12 12:02:47.966386
1198,1558,1,2023-01-12 12:02:47.966386
1199,1559,1,2023-01-12 12:02:47.966386
1200,1560,1,2023-01-12 12:02:47.966386
1201,1561,1,2023-01-12 12:02:47.966386
1202,1562,1,2023-01-12 12:02:47.966386
1203,1563,1,2023-01-12 12:02:47.966386
1204,1564,1,2023-01-12 12:02:47.966386
1205,1565,1,2023-01-12 12:02:47.966386
1206,1566,1,2023-01-12 12:02:47.966386
1207,1567,1,2023-01-12 12:02:47.966386
1208,1568,1,2023-01-12 12:02:47.966386
1209,1569,1,2023-01-12 12:02:47.966386
1210,1570,1,2023-01-12 12:02:47.966386
1211,1571,1,2023-01-12 12:02:47.966386
1212,1572,1,2023-01-12 12:02:47.966386
1213,1573,1,2023-01-12 12:02:47.966386
1214,1574,1,2023-01-12 12:02:47.966386
1215,1575,1,2023-01-12 12:02:47.966386
1216,1576,1,2023-01-12 12:02:47.966386
1217,1577,1,2023-01-12 12:02:47.966386
1218,1578,1,2023-01-12 12:02:47.966386
1219,1579,1,2023-01-12 12:02:47.966386
1220,1580,1,2023-01-12 12:02:47.966386
1221,1581,1,2023-01-12 12:02:47.966386
1222,1582,1,2023-01-12 12:02:47.966386
1223,1583,1,2023-01-12 12:02:47.966386
1224,1584,1,2023-01-12 12:02:47.966386
1225,1585,1,2023-01-12 12:02:47.966386
1226,1586,1,2023-01-12 12:02:47.966386
1227,1587,1,2023-01-12 12:02:47.966386
1228,1588,1,2023-01-12 12:02:47.966386
1229,1589,1,2023-01-12 12:02:47.966386
1230,1590,1,2023-01-12 12:02:47.966386
1231,1591,1,2023-01-12 12:02:47.966386
1232,1592,1,2023-01-12 12:02:47.966386
1233,1593,1,2023-01-12 12:02:47.966386
1234,1595,1,2023-01-12 12:02:47.966386
1235,1596,1,2023-01-12 12:02:47.966386
1236,1598,1,2023-01-12 12:02:47.966386
1237,1599,1,2023-01-12 12:02:47.966386
1238,1600,1,2023-01-12 12:02:47.966386
1239,1601,1,2023-01-12 12:02:47.966386
1240,1602,1,2023-01-12 12:02:47.966386
1241,1603,1,2023-01-12 12:02:47.966386
1242,1604,1,2023-01-12 12:02:47.966386
1243,1605,1,2023-01-12 12:02:47.966386
1244,1606,1,2023-01-12 12:02:47.966386
1245,1607,1,2023-01-12 12:02:47.966386
1246,1608,1,2023-01-12 12:02:47.966386
1247,1609,1,2023-01-12 12:02:47.966386
1248,1610,1,2023-01-12 12:02:47.966386
1249,1611,1,2023-01-12 12:02:47.966386
1250,1612,1,2023-01-12 12:02:47.966386
1251,1613,1,2023-01-12 12:02:47.966386
1252,1614,1,2023-01-12 12:02:47.966386
1253,1615,1,2023-01-12 12:02:47.966386
1254,1616,1,2023-01-12 12:02:47.966386
1255,1617,1,2023-01-12 12:02:47.966386
1256,1618,1,2023-01-12 12:02:47.966386
1257,1619,1,2023-01-12 12:02:47.966386
1258,1620,1,2023-01-12 12:02:47.966386
1259,1621,1,2023-01-12 12:02:47.966386
1260,1622,1,2023-01-12 12:02:47.966386
1261,1623,1,2023-01-12 12:02:47.966386
1262,1624,1,2023-01-12 12:02:47.966386
1263,1625,1,2023-01-12 12:02:47.966386
1264,1626,1,2023-01-12 12:02:47.966386
1265,1627,1,2023-01-12 12:02:47.966386
1266,1628,1,2023-01-12 12:02:47.966386
1267,1629,1,2023-01-12 12:02:47.966386
1268,1630,1,2023-01-12 12:02:47.966386
1269,1631,1,2023-01-12 12:02:47.966386
1270,1632,1,2023-01-12 12:02:47.966386
1271,1633,1,2023-01-12 12:02:47.966386
1272,1634,1,2023-01-12 12:02:47.966386
1273,1635,1,2023-01-12 12:02:47.966386
1274,1636,1,2023-01-12 12:02:47.966386
1275,1637,1,2023-01-12 12:02:47.966386
1276,1638,1,2023-01-12 12:02:47.966386
1277,1639,1,2023-01-12 12:02:47.966386
1278,1640,1,2023-01-12 12:02:47.966386
1279,1641,1,2023-01-12 12:02:47.966386
1280,1642,1,2023-01-12 12:02:47.966386
1281,1643,1,2023-01-12 12:02:47.966386
1282,1644,1,2023-01-12 12:02:47.966386
1283,1645,1,2023-01-12 12:02:47.966386
1284,1646,1,2023-01-12 12:02:47.966386
1285,1647,1,2023-01-12 12:02:47.966386
1286,1648,1,2023-01-12 12:02:47.966386
1287,1649,1,2023-01-12 12:02:47.966386
1288,1651,1,2023-01-12 12:02:47.966386
1289,1652,1,2023-01-12 12:02:47.966386
1290,1653,1,2023-01-12 12:02:47.966386
1291,1654,1,2023-01-12 12:02:47.966386
1292,1655,1,2023-01-12 12:02:47.966386
1293,1656,1,2023-01-12 12:02:47.966386
1294,1657,1,2023-01-12 12:02:47.966386
1295,1658,1,2023-01-12 12:02:47.966386
1296,1659,1,2023-01-12 12:02:47.966386
1297,1660,1,2023-01-12 12:02:47.966386
1298,1661,1,2023-01-12 12:02:47.966386
1299,1662,1,2023-01-12 12:02:47.966386
1300,1663,1,2023-01-12 12:02:47.966386
1301,1664,1,2023-01-12 12:02:47.966386
1302,1665,1,2023-01-12 12:02:47.966386
1303,1666,1,2023-01-12 12:02:47.966386
1304,1667,1,2023-01-12 12:02:47.966386
1305,1668,1,2023-01-12 12:02:47.966386
1306,1669,1,2023-01-12 12:02:47.966386
1307,1670,1,2023-01-12 12:02:47.966386
1308,1671,1,2023-01-12 12:02:47.966386
1309,1672,1,2023-01-12 12:02:47.966386
1310,1673,1,2023-01-12 12:02:47.966386
1311,1674,1,2023-01-12 12:02:47.966386
1312,1675,1,2023-01-12 12:02:47.966386
1313,1676,1,2023-01-12 12:02:47.966386
1314,1677,1,2023-01-12 12:02:47.966386
1315,1678,1,2023-01-12 12:02:47.966386
1316,1679,1,2023-01-12 12:02:47.966386
1317,1680,1,2023-01-12 12:02:47.966386
1318,1681,1,2023-01-12 12:02:47.966386
1319,1683,1,2023-01-12 12:02:47.966386
1320,1684,1,2023-01-12 12:02:47.966386
1321,1685,1,2023-01-12 12:02:47.966386
1322,1686,1,2023-01-12 12:02:47.966386
1323,1687,1,2023-01-12 12:02:47.966386
1324,1688,1,2023-01-12 12:02:47.966386
1325,1689,1,2023-01-12 12:02:47.966386
1326,1690,1,2023-01-12 12:02:47.966386
1327,1691,1,2023-01-12 12:02:47.966386
1328,1692,1,2023-01-12 12:02:47.966386
1329,1693,1,2023-01-12 12:02:47.966386
1330,1699,1,2023-01-12 12:02:47.966386
1331,1700,1,2023-01-12 12:02:47.966386
1332,1701,1,2023-01-12 12:02:47.966386
1333,1702,1,2023-01-12 12:02:47.966386
1334,1703,1,2023-01-12 12:02:47.966386
1335,1704,1,2023-01-12 12:02:47.966386
1336,1705,1,2023-01-12 12:02:47.966386
1337,1706,1,2023-01-12 12:02:47.966386
1338,1707,1,2023-01-12 12:02:47.966386
1339,1708,1,2023-01-12 12:02:47.966386
1340,1709,1,2023-01-12 12:02:47.966386
1341,1710,1,2023-01-12 12:02:47.966386
1342,1711,1,2023-01-12 12:02:47.966386
1343,1712,1,2023-01-12 12:02:47.966386
1344,1713,1,2023-01-12 12:02:47.966386
1345,1714,1,2023-01-12 12:02:47.966386
1346,1715,1,2023-01-12 12:02:47.966386
1347,1716,1,2023-01-12 12:02:47.966386
1348,1717,1,2023-01-12 12:02:47.966386
1349,1718,1,2023-01-12 12:02:47.966386
1350,1719,1,2023-01-12 12:02:47.966386
1351,1720,1,2023-01-12 12:02:47.966386
1352,1721,1,2023-01-12 12:02:47.966386
1353,1722,1,2023-01-12 12:02:47.966386
1354,1727,1,2023-01-12 12:02:47.966386
1355,1732,1,2023-01-12 12:02:47.966386
1356,1735,1,2023-01-12 12:02:47.966386
1357,1737,1,2023-01-12 12:02:47.966386
1358,1750,1,2023-01-12 12:02:47.966386
1359,1763,1,2023-01-12 12:02:47.966386
1360,1768,1,2023-01-12 12:02:47.966386
1361,1775,1,2023-01-12 12:02:47.966386
1362,1787,1,2023-01-12 12:02:47.966386
1363,1791,1,2023-01-12 12:02:47.966386
1364,1792,1,2023-01-12 12:02:47.966386
1365,1793,1,2023-01-12 12:02:47.966386
1366,1794,1,2023-01-12 12:02:47.966386
1367,1800,1,2023-01-12 12:02:47.966386
1368,1802,1,2023-01-12 12:02:47.966386
1369,1808,1,2023-01-12 12:02:47.966386
1370,1814,1,2023-01-12 12:02:47.966386
1371,1815,1,2023-01-12 12:02:47.966386
1372,1818,1,2023-01-12 12:02:47.966386
1373,1819,1,2023-01-12 12:02:47.966386
1374,1822,1,2023-01-12 12:02:47.966386
1375,1823,1,2023-01-12 12:02:47.966386
1376,1824,1,2023-01-12 12:02:47.966386
1377,1827,1,2023-01-12 12:02:47.966386
1378,1828,1,2023-01-12 12:02:47.966386
1379,1829,1,2023-01-12 12:02:47.966386
1380,1830,1,2023-01-12 12:02:47.966386
1381,1831,1,2023-01-12 12:02:47.966386
1382,1832,1,2023-01-12 12:02:47.966386
1383,2334,1,2023-01-12 12:13:03.038651
1384,2247,1,2023-01-12 12:13:03.038651
1385,2262,1,2023-01-12 12:13:03.038651
1386,2276,1,2023-01-12 12:13:03.038651
1387,2306,1,2023-01-12 12:13:03.038651
1388,2629,1,2023-01-12 12:13:03.038651
1389,2546,1,2023-01-12 12:13:03.038651
1390,2440,1,2023-01-12 12:13:03.038651
1391,2482,1,2023-01-12 12:13:03.038651
1392,2511,1,2023-01-12 12:13:03.038651
1393,2580,1,2023-01-12 12:13:03.038651
1394,207,1,2023-01-12 12:13:03.038651
1395,2585,1,2023-01-12 12:13:03.038651
1396,182,1,2023-01-12 12:13:03.038651
1397,2605,1,2023-01-12 12:13:03.038651
1398,273,1,2023-01-12 12:13:03.038651
1399,283,1,2023-01-12 12:13:03.038651
1400,285,1,2023-01-12 12:13:03.038651
1401,288,1,2023-01-12 12:13:03.038651
1402,2214,1,2023-01-12 12:13:03.038651
1403,44,1,2023-01-12 12:13:03.038651
1404,330,1,2023-01-12 12:13:03.038651
1405,2646,1,2023-01-12 12:13:03.038651
1406,2351,1,2023-01-12 12:13:03.038651
1407,2359,1,2023-01-12 12:13:03.038651
1408,2425,1,2023-01-12 12:13:03.038651
1409,2435,1,2023-01-12 12:13:03.038651
1410,2437,1,2023-01-12 12:13:03.038651
1411,2219,1,2023-01-12 12:13:03.038651
1412,2346,1,2023-01-12 12:13:03.038651
1413,62,1,2023-01-12 12:13:03.038651
1414,65,1,2023-01-12 12:13:03.038651
1415,67,1,2023-01-12 12:13:03.038651
1416,79,1,2023-01-12 12:13:03.038651
1417,110,1,2023-01-12 12:13:03.038651
1418,359,1,2023-01-12 12:13:03.038651
1419,394,1,2023-01-12 12:13:03.038651
1420,2231,1,2023-01-12 12:13:03.038651
1421,2788,1,2023-01-12 12:13:03.038651
1422,194,1,2023-01-12 12:13:03.038651
1423,199,1,2023-01-12 12:13:03.038651
1424,462,1,2023-01-12 12:13:03.038651
1425,428,1,2023-01-12 12:13:03.038651
1426,433,1,2023-01-12 12:13:03.038651
1427,453,1,2023-01-12 12:13:03.038651
1428,477,1,2023-01-12 12:13:03.038651
1429,494,1,2023-01-12 12:13:03.038651
1430,499,1,2023-01-12 12:13:03.038651
1431,525,1,2023-01-12 12:13:03.038651
1432,541,1,2023-01-12 12:13:03.038651
1433,550,1,2023-01-12 12:13:03.038651
1434,95,1,2023-01-12 12:13:03.038651
1435,124,1,2023-01-12 12:13:03.038651
1436,585,1,2023-01-12 12:13:03.038651
1437,615,1,2023-01-12 12:13:03.038651
1438,625,1,2023-01-12 12:13:03.038651
1439,636,1,2023-01-12 12:13:03.038651
1440,661,1,2023-01-12 12:13:03.038651
1441,662,1,2023-01-12 12:13:03.038651
1442,698,1,2023-01-12 12:13:03.038651
1443,2813,1,2023-01-12 12:13:03.038651
1444,2814,1,2023-01-12 12:13:03.038651
1445,2196,1,2023-01-12 12:13:03.038651
1446,154,1,2023-01-12 12:13:03.038651
1447,2217,1,2023-01-12 12:13:03.038651
1448,2614,1,2023-01-12 12:13:03.038651
1449,2651,1,2023-01-12 12:13:03.038651
1450,2677,1,2023-01-12 12:13:03.038651
1451,2693,1,2023-01-12 12:13:03.038651
1452,2702,1,2023-01-12 12:13:03.038651
1453,2737,1,2023-01-12 12:13:03.038651
1454,2767,1,2023-01-12 12:13:03.038651
1455,2777,1,2023-01-12 12:13:03.038651
1456,283,1,2023-01-12 12:14:08.658104
1457,285,1,2023-01-12 12:14:08.658104
1458,288,1,2023-01-12 12:14:08.658104
1459,2214,1,2023-01-12 12:14:08.658104
1460,44,1,2023-01-12 12:14:08.658104
1461,330,1,2023-01-12 12:14:08.658104
1462,2646,1,2023-01-12 12:14:08.658104
1463,2425,1,2023-01-12 12:14:08.658104
1464,2435,1,2023-01-12 12:14:08.658104
1465,2437,1,2023-01-12 12:14:08.658104
1466,2219,1,2023-01-12 12:14:08.658104
1467,2346,1,2023-01-12 12:14:08.658104
1468,62,1,2023-01-12 12:14:08.658104
1469,65,1,2023-01-12 12:14:08.658104
1470,67,1,2023-01-12 12:14:08.658104
1471,79,1,2023-01-12 12:14:08.658104
1472,359,1,2023-01-12 12:14:08.658104
1473,2231,1,2023-01-12 12:14:08.658104
1474,2788,1,2023-01-12 12:14:08.658104
1475,462,1,2023-01-12 12:14:08.658104
1476,428,1,2023-01-12 12:14:08.658104
1477,433,1,2023-01-12 12:14:08.658104
1478,453,1,2023-01-12 12:14:08.658104
1479,494,1,2023-01-12 12:14:08.658104
1480,499,1,2023-01-12 12:14:08.658104
1481,525,1,2023-01-12 12:14:08.658104
1482,541,1,2023-01-12 12:14:08.658104
1483,550,1,2023-01-12 12:14:08.658104
1484,585,1,2023-01-12 12:14:08.658104
1485,615,1,2023-01-12 12:14:08.658104
1486,625,1,2023-01-12 12:14:08.658104
1487,636,1,2023-01-12 12:14:08.658104
1488,661,1,2023-01-12 12:14:08.658104
1489,662,1,2023-01-12 12:14:08.658104
1490,698,1,2023-01-12 12:14:08.658104
1491,2814,1,2023-01-12 12:14:08.658104
1492,2196,1,2023-01-12 12:14:08.658104
1493,2217,1,2023-01-12 12:14:08.658104
1494,2614,1,2023-01-12 12:14:08.658104
1495,2651,1,2023-01-12 12:14:08.658104
1496,2677,1,2023-01-12 12:14:08.658104
1497,2693,1,2023-01-12 12:14:08.658104
1498,2702,1,2023-01-12 12:14:08.658104
1499,2737,1,2023-01-12 12:14:08.658104
1500,2767,1,2023-01-12 12:14:08.658104
1501,2777,1,2023-01-12 12:14:08.658104
1502,2334,1,2023-01-12 12:14:08.658104
1503,2247,1,2023-01-12 12:14:08.658104
1504,2262,1,2023-01-12 12:14:08.658104
1505,2276,1,2023-01-12 12:14:08.658104
1506,2306,1,2023-01-12 12:14:08.658104
1507,2629,1,2023-01-12 12:14:08.658104
1508,2546,1,2023-01-12 12:14:08.658104
1509,2440,1,2023-01-12 12:14:08.658104
1510,2482,1,2023-01-12 12:14:08.658104
1511,2511,1,2023-01-12 12:14:08.658104
1512,2580,1,2023-01-12 12:14:08.658104
1513,207,1,2023-01-12 12:14:08.658104
1514,2585,1,2023-01-12 12:14:08.658104
1515,182,1,2023-01-12 12:14:08.658104
1516,2605,1,2023-01-12 12:14:08.658104
1517,273,1,2023-01-12 12:14:08.658104
1518,2351,1,2023-01-12 12:14:08.658104
1519,2359,1,2023-01-12 12:14:08.658104
1520,110,1,2023-01-12 12:14:08.658104
1521,394,1,2023-01-12 12:14:08.658104
1522,194,1,2023-01-12 12:14:08.658104
1523,199,1,2023-01-12 12:14:08.658104
1524,477,1,2023-01-12 12:14:08.658104
1525,95,1,2023-01-12 12:14:08.658104
1526,124,1,2023-01-12 12:14:08.658104
1527,2813,1,2023-01-12 12:14:08.658104
1528,154,1,2023-01-12 12:14:08.658104
1529,494,1,2023-01-12 12:17:03.459188
1530,2334,1,2023-01-12 12:17:03.459188
1531,2247,1,2023-01-12 12:17:03.459188
1532,283,1,2023-01-12 12:17:03.459188
1533,285,1,2023-01-12 12:17:03.459188
1534,288,1,2023-01-12 12:17:03.459188
1535,2214,1,2023-01-12 12:17:03.459188
1536,44,1,2023-01-12 12:17:03.459188
1537,330,1,2023-01-12 12:17:03.459188
1538,2646,1,2023-01-12 12:17:03.459188
1539,2425,1,2023-01-12 12:17:03.459188
1540,2435,1,2023-01-12 12:17:03.459188
1541,2437,1,2023-01-12 12:17:03.459188
1542,2219,1,2023-01-12 12:17:03.459188
1543,2346,1,2023-01-12 12:17:03.459188
1544,62,1,2023-01-12 12:17:03.459188
1545,65,1,2023-01-12 12:17:03.459188
1546,67,1,2023-01-12 12:17:03.459188
1547,79,1,2023-01-12 12:17:03.459188
1548,359,1,2023-01-12 12:17:03.459188
1549,2231,1,2023-01-12 12:17:03.459188
1550,2788,1,2023-01-12 12:17:03.459188
1551,462,1,2023-01-12 12:17:03.459188
1552,428,1,2023-01-12 12:17:03.459188
1553,433,1,2023-01-12 12:17:03.459188
1554,453,1,2023-01-12 12:17:03.459188
1555,499,1,2023-01-12 12:17:03.459188
1556,525,1,2023-01-12 12:17:03.459188
1557,541,1,2023-01-12 12:17:03.459188
1558,550,1,2023-01-12 12:17:03.459188
1559,585,1,2023-01-12 12:17:03.459188
1560,615,1,2023-01-12 12:17:03.459188
1561,625,1,2023-01-12 12:17:03.459188
1562,636,1,2023-01-12 12:17:03.459188
1563,661,1,2023-01-12 12:17:03.459188
1564,662,1,2023-01-12 12:17:03.459188
1565,698,1,2023-01-12 12:17:03.459188
1566,2814,1,2023-01-12 12:17:03.459188
1567,2196,1,2023-01-12 12:17:03.459188
1568,2217,1,2023-01-12 12:17:03.459188
1569,2614,1,2023-01-12 12:17:03.459188
1570,2651,1,2023-01-12 12:17:03.459188
1571,2677,1,2023-01-12 12:17:03.459188
1572,2693,1,2023-01-12 12:17:03.459188
1573,2702,1,2023-01-12 12:17:03.459188
1574,2737,1,2023-01-12 12:17:03.459188
1575,2767,1,2023-01-12 12:17:03.459188
1576,2777,1,2023-01-12 12:17:03.459188
1577,2262,1,2023-01-12 12:17:03.459188
1578,2276,1,2023-01-12 12:17:03.459188
1579,2306,1,2023-01-12 12:17:03.459188
1580,2629,1,2023-01-12 12:17:03.459188
1581,2546,1,2023-01-12 12:17:03.459188
1582,2440,1,2023-01-12 12:17:03.459188
1583,2482,1,2023-01-12 12:17:03.459188
1584,2585,1,2023-01-12 12:17:03.459188
1585,2511,1,2023-01-12 12:17:03.459188
1586,2580,1,2023-01-12 12:17:03.459188
1587,207,1,2023-01-12 12:17:03.459188
1588,394,1,2023-01-12 12:17:03.459188
1589,182,1,2023-01-12 12:17:03.459188
1590,2605,1,2023-01-12 12:17:03.459188
1591,273,1,2023-01-12 12:17:03.459188
1592,477,1,2023-01-12 12:17:03.459188
1593,2351,1,2023-01-12 12:17:03.459188
1594,2359,1,2023-01-12 12:17:03.459188
1595,110,1,2023-01-12 12:17:03.459188
1596,194,1,2023-01-12 12:17:03.459188
1597,199,1,2023-01-12 12:17:03.459188
1598,95,1,2023-01-12 12:17:03.459188
1599,124,1,2023-01-12 12:17:03.459188
1600,154,1,2023-01-12 12:17:03.459188
1601,2813,1,2023-01-12 12:17:03.459188
1603,2002,1,2023-02-07 23:31:03.372293
1604,2163,1,2023-02-07 23:31:03.372293
1605,2428,1,2023-02-07 23:31:03.372293
1606,2502,1,2023-02-07 23:31:03.372293
1607,2523,1,2023-02-07 23:31:03.372293
1608,2733,1,2023-02-07 23:31:03.372293
1609,2852,1,2023-02-07 23:31:03.372293
1610,2950,1,2023-02-07 23:31:03.372293
1611,2953,1,2023-02-07 23:31:03.372293
1612,2955,1,2023-02-07 23:31:03.372293
1613,3045,1,2023-02-07 23:31:03.372293
1614,3048,1,2023-02-07 23:31:03.372293
1615,2002,1,2023-02-07 23:37:58.072334
1616,2163,1,2023-02-07 23:37:58.072334
1617,2428,1,2023-02-07 23:37:58.072334
1618,2502,1,2023-02-07 23:37:58.072334
1619,2523,1,2023-02-07 23:37:58.072334
1620,2733,1,2023-02-07 23:37:58.072334
1621,2852,1,2023-02-07 23:37:58.072334
1622,2950,1,2023-02-07 23:37:58.072334
1623,2953,1,2023-02-07 23:37:58.072334
1624,2955,1,2023-02-07 23:37:58.072334
1625,3045,1,2023-02-07 23:37:58.072334
1626,3048,1,2023-02-07 23:37:58.072334
1627,2002,1,2023-02-07 23:38:23.726089
1628,2163,1,2023-02-07 23:38:23.726089
1629,2428,1,2023-02-07 23:38:23.726089
1630,2502,1,2023-02-07 23:38:23.726089
1631,2523,1,2023-02-07 23:38:23.726089
1632,2733,1,2023-02-07 23:38:23.726089
1633,2852,1,2023-02-07 23:38:23.726089
1634,2950,1,2023-02-07 23:38:23.726089
1635,2953,1,2023-02-07 23:38:23.726089
1636,2955,1,2023-02-07 23:38:23.726089
1637,3045,1,2023-02-07 23:38:23.726089
1638,3048,1,2023-02-07 23:38:23.726089
1659,2002,1,2023-02-07 23:44:25.028829
1660,2163,1,2023-02-07 23:44:25.028829
1661,2428,1,2023-02-07 23:44:25.028829
1662,2502,1,2023-02-07 23:44:25.028829
1663,2523,1,2023-02-07 23:44:25.028829
1664,2733,1,2023-02-07 23:44:25.028829
1665,2852,1,2023-02-07 23:44:25.028829
1666,2950,1,2023-02-07 23:44:25.028829
1667,2953,1,2023-02-07 23:44:25.028829
1668,2955,1,2023-02-07 23:44:25.028829
1669,2002,1,2023-02-07 23:48:19.688934
1670,2163,1,2023-02-07 23:48:19.688934
1671,2428,1,2023-02-07 23:48:19.688934
1672,2502,1,2023-02-07 23:48:19.688934
1673,2523,1,2023-02-07 23:48:19.688934
1674,2733,1,2023-02-07 23:48:19.688934
1675,2852,1,2023-02-07 23:48:19.688934
1676,2950,1,2023-02-07 23:48:19.688934
1677,2953,1,2023-02-07 23:48:19.688934
1678,2955,1,2023-02-07 23:48:19.688934
1679,3045,1,2023-02-07 23:48:27.846777
1680,3048,1,2023-02-07 23:48:27.846777
1681,2523,1,2023-02-08 01:06:16.564225
1682,2002,1,2023-02-08 01:06:16.564225
1683,2163,1,2023-02-08 01:06:16.564225
1684,2428,1,2023-02-08 01:06:16.564225
1685,2502,1,2023-02-08 01:06:16.564225
1686,2733,1,2023-02-08 01:06:16.564225
1687,2852,1,2023-02-08 01:06:16.564225
1688,2950,1,2023-02-08 01:06:16.564225
1689,2953,1,2023-02-08 01:06:16.564225
1690,2955,1,2023-02-08 01:06:16.564225
1691,3045,1,2023-02-08 01:06:16.564225
1692,3048,1,2023-02-08 01:06:16.564225
1693,2163,1,2023-02-08 11:36:20.650021
1694,2428,1,2023-02-08 11:36:20.650021
1695,2502,1,2023-02-08 11:36:20.650021
1696,2523,1,2023-02-08 11:36:20.650021
1697,2002,1,2023-02-08 11:36:20.650021
1698,2733,1,2023-02-08 11:36:20.650021
1699,2852,1,2023-02-08 11:36:20.650021
1700,2950,1,2023-02-08 11:36:20.650021
1701,2953,1,2023-02-08 11:36:20.650021
1702,2955,1,2023-02-08 11:36:20.650021
1703,3045,1,2023-02-08 11:37:12.353555
1704,3048,1,2023-02-08 11:37:12.353555
1705,2163,1,2023-02-08 12:06:31.53524
1706,2428,1,2023-02-08 12:06:31.53524
1707,2502,1,2023-02-08 12:06:31.53524
1708,2523,1,2023-02-08 12:06:31.53524
1709,2002,1,2023-02-08 12:06:31.53524
1710,2733,1,2023-02-08 12:06:31.53524
1711,2852,1,2023-02-08 12:06:31.53524
1712,2950,1,2023-02-08 12:06:31.53524
1713,2953,1,2023-02-08 12:06:31.53524
1714,2955,1,2023-02-08 12:06:31.53524
1715,3045,1,2023-02-08 12:06:46.735374
1716,3048,1,2023-02-08 12:06:46.735374
1717,2953,1,2023-02-08 12:10:18.461085
1718,2955,1,2023-02-08 12:10:18.461085
1719,2163,1,2023-02-08 12:10:18.461085
1720,2428,1,2023-02-08 12:10:18.461085
1721,2502,1,2023-02-08 12:10:18.461085
1722,2523,1,2023-02-08 12:10:18.461085
